Cap_Diameter	Cap_Shape	Cap_Surface	Cap_Color	Bruises_or_Bleeds	Gill_Attachment	Gill_Spacing	Gill_Color	Stem_Height	Stem_Width	Stem_Root	Ring_Type	Habitat	Class
9.23	f	y	n	FALSE	NA	NA	w	6.78	25.81	b	e	d	e
5.99	p	s	w	FALSE	e	c	w	5.7	12.26	NA	e	d	e
3.11	x	t	n	FALSE	s	c	p	5.42	6.42	NA	z	d	p
9.13	f	NA	n	TRUE	NA	NA	w	10.43	17.84	b	g	d	e
0.77	x	g	e	FALSE	a	NA	p	4.1	0.96	NA	f	d	p
7.42	x	h	e	FALSE	x	d	w	5.99	17.94	b	f	d	p
5.24	b	y	n	FALSE	NA	NA	k	10.18	12.39	NA	z	d	p
6.8	x	h	y	FALSE	p	NA	y	8.2	15.98	NA	NA	d	e
1.84	f	i	k	FALSE	a	NA	w	3.58	2.49	NA	f	g	p
4.75	f	l	n	FALSE	x	d	e	6.73	4.74	NA	f	l	p
2.61	x	g	e	FALSE	a	NA	w	7.15	2.39	NA	f	d	p
8.76	s	NA	r	TRUE	d	NA	o	5.04	12.39	NA	f	d	p
10.95	x	t	n	TRUE	p	NA	y	9.01	23.05	NA	f	d	e
4.32	x	t	o	FALSE	p	NA	n	6.02	13.19	NA	f	d	e
3.77	x	t	n	FALSE	s	c	n	5.99	10.51	NA	z	d	p
4.22	b	t	n	FALSE	x	c	p	6.11	3.93	NA	f	d	p
5.14	x	s	o	FALSE	p	NA	n	6.57	11.68	NA	f	d	e
4.73	x	h	o	FALSE	a	c	n	4.27	5.86	NA	z	d	p
0.98	b	t	n	FALSE	NA	c	k	3.74	2.68	NA	f	m	p
18.48	x	g	k	FALSE	p	NA	y	4.1	27.64	NA	f	d	p
4.16	s	k	y	FALSE	p	NA	n	3.22	4.39	NA	f	d	p
16.14	x	e	n	TRUE	e	NA	w	9.32	17.12	NA	NA	g	e
11.18	x	y	y	FALSE	NA	NA	w	8.47	27.17	b	e	d	e
6.44	s	l	w	FALSE	d	NA	w	3.65	9.42	NA	f	g	e
3.4	x	i	e	FALSE	NA	NA	e	4.15	5.01	NA	f	d	p
4.53	b	t	n	FALSE	NA	NA	k	10.76	6.4	NA	f	g	p
1.09	b	t	n	FALSE	NA	c	g	3.24	2.46	NA	f	g	p
NA	x	s	n	TRUE	p	NA	y	8.41	26.48	c	f	d	p
11.35	s	t	p	TRUE	d	c	o	6.93	17.97	NA	f	d	e
NA	f	y	n	FALSE	e	c	p	14	11.86	NA	e	u	e
5.37	x	h	n	FALSE	x	c	w	5.89	5.71	NA	r	d	e
10.15	f	NA	n	TRUE	NA	NA	w	13.17	19.68	b	g	d	e
NA	x	NA	n	FALSE	x	c	w	9.32	10.2	r	f	h	p
1.5	x	h	y	FALSE	a	NA	w	6.59	2.19	NA	f	g	e
8.23	x	t	e	FALSE	x	d	w	6.82	17.47	b	f	d	p
8.17	x	NA	n	TRUE	NA	NA	w	9.76	13.35	b	g	d	e
7.06	x	h	y	TRUE	x	c	y	8.39	15.76	NA	f	d	e
4.86	f	k	n	FALSE	p	NA	n	3.35	5.44	NA	f	d	p
2.87	s	d	w	FALSE	d	d	w	3.32	2.46	NA	f	g	p
7.89	f	NA	l	FALSE	d	c	w	2.38	15.65	NA	f	d	e
NA	f	t	n	FALSE	x	c	p	6.35	4.65	NA	f	m	p
0.7	c	g	n	TRUE	a	NA	p	5.21	0.88	NA	f	h	e
2.93	f	w	n	TRUE	d	c	n	3.35	5.41	NA	f	d	p
7.79	x	d	y	TRUE	p	NA	y	8.26	16.59	NA	f	d	e
6.22	x	e	e	FALSE	a	NA	n	7.96	9.38	NA	z	d	p
2.63	x	t	n	FALSE	a	d	w	6.36	6.2	NA	f	d	e
6.52	f	s	k	FALSE	a	c	w	4.38	15.77	NA	f	d	e
NA	x	d	n	TRUE	p	NA	r	6.06	11.52	NA	f	d	e
8.18	x	s	n	FALSE	e	c	p	8.97	11.09	NA	f	d	e
13.72	f	t	g	TRUE	d	c	b	4.76	23.93	NA	f	l	p
NA	x	NA	g	FALSE	e	NA	w	11.05	15.65	NA	g	d	p
2.69	x	g	e	FALSE	a	NA	p	9.48	2.69	NA	f	d	p
1.45	x	t	n	FALSE	a	NA	w	6.46	1.87	NA	f	d	e
1.87	b	NA	g	FALSE	a	NA	g	5.19	1.99	NA	f	d	p
2.46	x	g	n	FALSE	a	NA	p	6.2	2.46	NA	f	d	p
10.54	f	d	w	FALSE	s	c	w	8.31	33.07	NA	f	d	e
5.84	x	w	y	FALSE	f	f	f	4.09	12.02	NA	f	d	e
3.17	f	d	w	FALSE	d	d	p	3.34	2.54	NA	f	g	p
5.7	f	y	n	FALSE	s	NA	g	4.63	8.01	NA	f	d	e
3.09	o	NA	w	FALSE	f	f	f	5.69	29.59	NA	f	p	p
16.13	s	t	n	FALSE	a	d	y	6.8	28.31	NA	f	d	e
2.94	f	s	w	FALSE	d	d	w	3.49	6.14	NA	f	g	e
2.44	x	g	e	FALSE	a	NA	w	7.72	2.68	NA	f	d	p
3.84	x	t	o	FALSE	a	c	y	5.06	6.49	NA	f	g	p
2.89	s	d	w	FALSE	a	d	w	3.09	2.29	NA	f	d	p
17.07	s	t	n	FALSE	a	d	y	7.98	22.82	NA	f	d	e
3.91	x	d	o	FALSE	a	c	o	4.6	7.21	NA	f	g	e
6.92	x	NA	g	TRUE	p	NA	g	11.33	25.2	NA	f	d	e
10.74	x	t	n	TRUE	p	NA	y	9.94	23.08	NA	f	d	e
5.89	x	s	n	FALSE	s	NA	g	4.99	6.58	NA	f	d	p
5.5	f	d	b	FALSE	d	d	o	6.33	13.86	NA	f	d	e
11.21	f	s	n	FALSE	x	NA	n	4.68	16.73	NA	f	d	e
NA	x	NA	n	TRUE	p	NA	g	12.2	24.44	NA	f	d	e
1.46	x	g	n	FALSE	d	d	n	2.22	2.46	NA	f	h	p
4.26	x	s	w	FALSE	d	d	w	2.93	4.78	NA	f	m	e
4.68	c	i	y	FALSE	NA	c	r	5.93	6.46	NA	f	d	p
NA	x	s	y	FALSE	a	c	y	5.75	7.14	NA	f	g	p
1.73	x	NA	b	FALSE	NA	d	u	5.02	3.71	NA	f	d	e
1.25	b	t	n	FALSE	NA	c	g	4.62	2.44	NA	f	g	p
1.43	c	g	n	FALSE	a	NA	w	5.59	1.7	NA	f	d	e
3.25	f	s	w	FALSE	d	c	w	3.06	7.33	NA	f	g	p
1.29	x	k	n	FALSE	NA	NA	n	3.25	1.42	NA	f	d	p
6.53	x	t	y	TRUE	x	c	y	8.05	15.61	NA	f	d	e
2.09	p	t	n	FALSE	a	c	n	7.77	3.34	NA	e	m	p
8.31	p	y	n	FALSE	NA	NA	k	17.41	17.97	NA	f	d	p
9.57	x	s	n	FALSE	e	c	p	6.58	9.6	NA	f	d	e
6.2	x	g	n	FALSE	e	NA	w	5.95	12.62	NA	g	d	p
3.45	x	s	w	FALSE	d	d	w	3.74	6.95	NA	f	g	e
10.31	x	e	n	FALSE	a	NA	n	12.31	15.62	s	f	d	p
3.45	s	w	n	TRUE	d	c	n	3.86	5.82	NA	f	d	p
0.67	x	g	n	FALSE	a	NA	p	3.99	0.97	NA	f	d	p
8.22	o	NA	e	FALSE	f	f	f	3.72	25.83	NA	f	d	p
1.45	x	k	n	FALSE	NA	NA	n	4.88	1.55	NA	f	d	p
8.68	x	d	y	TRUE	p	NA	y	5.91	12.68	NA	f	d	e
3.68	x	NA	y	FALSE	a	c	y	3.84	9.71	NA	f	d	e
6.46	s	d	n	TRUE	d	c	w	6.65	9.09	NA	f	d	p
6.41	x	t	y	FALSE	x	c	y	5.81	15.13	NA	f	d	p
8.58	x	s	n	FALSE	e	c	w	7.95	9.8	NA	f	d	e
15.17	f	s	n	TRUE	e	NA	g	10.58	18.13	s	l	m	e
12.31	x	t	n	TRUE	d	c	n	6.02	15.39	NA	f	h	p
7.89	x	t	y	TRUE	x	c	y	7.62	16.16	NA	f	d	e
6.45	f	NA	n	FALSE	d	c	w	5.43	9.52	b	f	l	p
3.8	b	y	n	FALSE	s	c	g	5.36	6.82	NA	e	d	p
4.29	b	y	r	FALSE	s	c	u	6.16	7.65	NA	e	g	p
5.37	s	l	w	FALSE	d	NA	p	3.3	7.78	NA	f	d	e
2.76	x	NA	b	FALSE	NA	d	u	5.39	4.28	NA	f	d	e
6.89	p	g	n	FALSE	e	NA	w	7.39	13.12	NA	p	d	p
10.11	x	t	n	FALSE	s	NA	p	7.52	17.05	NA	f	d	p
8.58	x	t	n	FALSE	a	d	w	7.23	29.46	NA	f	d	p
5.73	f	k	w	TRUE	x	c	p	6.72	13.15	NA	f	g	p
7.18	x	t	y	TRUE	x	c	y	7.46	15.59	NA	f	d	e
2.4	c	t	y	FALSE	NA	NA	y	8.4	3.1	NA	f	g	p
4.59	x	e	y	TRUE	x	c	p	7.83	12.12	NA	f	g	p
3.14	c	NA	u	FALSE	f	f	f	4.42	20.52	NA	f	p	p
6.9	x	NA	y	FALSE	s	d	y	5.99	16.55	NA	f	d	p
11.66	x	y	o	FALSE	a	NA	y	11.13	25.54	r	f	d	p
3.58	x	t	n	FALSE	d	NA	o	6.12	7.15	NA	f	d	e
8.72	f	s	u	FALSE	a	c	w	5.1	15.09	NA	f	d	e
6.31	x	NA	y	FALSE	s	d	y	5.94	15.87	NA	f	d	p
5.83	x	h	n	FALSE	x	c	w	5.76	5.77	NA	r	d	e
5.39	x	t	o	FALSE	a	c	y	5.83	6.94	NA	f	g	p
14.15	f	h	o	FALSE	e	NA	w	17.72	16.86	s	g	d	p
NA	x	s	u	FALSE	a	c	w	4.99	14.21	NA	f	d	e
NA	f	e	b	FALSE	NA	c	b	5.12	21.02	NA	f	d	e
7.86	f	NA	n	FALSE	x	c	w	7.08	18.7	NA	f	d	e
2.87	x	s	w	FALSE	d	d	w	3.34	5.76	NA	f	g	e
1.03	b	t	n	FALSE	NA	NA	k	4.22	2.56	NA	f	g	p
5.38	c	e	w	TRUE	x	c	r	6.56	12.08	NA	f	d	p
10.2	p	y	n	TRUE	e	NA	p	9.02	17.88	NA	p	l	e
0.73	x	g	n	TRUE	a	NA	w	4.88	0.84	NA	f	d	e
2.82	x	i	e	FALSE	NA	NA	e	4.37	5.35	NA	f	d	p
4.92	b	t	n	FALSE	NA	NA	k	10.92	6.55	NA	NA	g	p
NA	f	NA	u	FALSE	a	NA	w	3.59	6.98	NA	f	d	p
13.36	x	e	g	FALSE	a	c	w	9.64	25.57	s	f	d	e
6.11	f	w	y	FALSE	f	f	f	5.99	14.55	NA	f	d	e
3.23	b	h	n	FALSE	NA	NA	k	8.87	6.12	NA	NA	g	p
4.79	c	i	y	FALSE	NA	c	n	5.97	6.45	NA	f	d	p
NA	x	y	n	FALSE	a	c	n	4.74	11.51	NA	NA	d	p
7.36	x	g	n	FALSE	e	NA	w	7.27	13.65	NA	p	d	p
0.79	x	g	e	FALSE	a	NA	n	3.9	1.01	NA	f	d	p
2.91	f	y	e	FALSE	e	c	w	3.14	3.22	NA	e	d	p
4.68	f	y	n	FALSE	s	NA	w	4.37	6.4	NA	f	d	e
15.05	f	d	e	FALSE	p	NA	y	5.03	28.13	NA	f	d	p
2.56	s	s	w	FALSE	d	c	w	3.4	7.64	NA	f	g	p
2.16	b	g	o	FALSE	NA	c	n	5.89	3.09	NA	f	d	p
9.43	f	NA	l	FALSE	s	c	u	7.13	21.17	NA	f	l	e
5.75	x	h	n	FALSE	a	d	n	5.9	4.43	NA	l	d	e
6.99	x	s	n	TRUE	s	d	n	6.46	15.49	r	f	d	p
15.89	x	e	n	TRUE	e	NA	w	11.98	18.52	NA	NA	g	e
0.75	x	g	o	FALSE	NA	NA	y	3.64	0.81	NA	f	d	p
7.45	s	t	r	TRUE	d	NA	g	4.9	13.07	NA	f	d	p
1.8	b	NA	g	FALSE	a	NA	g	4.9	1.93	NA	f	d	p
2.87	x	y	o	FALSE	a	NA	o	3.56	5.84	NA	f	h	p
6.54	x	w	e	FALSE	x	NA	w	15.16	7.06	r	f	d	p
9.35	o	NA	n	FALSE	f	f	f	3.72	26.44	NA	f	d	p
20.56	f	k	w	FALSE	d	d	w	7.46	33.94	NA	f	d	p
3.65	s	d	p	TRUE	d	c	p	4.52	5.84	NA	f	d	e
7.96	x	NA	n	TRUE	p	NA	g	12.71	26.89	NA	f	d	e
1.38	x	k	n	FALSE	NA	NA	n	3.97	1.45	NA	f	d	p
1.48	x	s	o	FALSE	d	NA	o	2.33	1.95	NA	f	m	p
13.03	x	i	n	TRUE	e	NA	p	8.68	17.19	NA	l	l	e
NA	o	k	y	FALSE	NA	c	o	1.49	15.73	NA	f	d	p
2.52	f	NA	b	FALSE	NA	d	w	5.04	4.3	NA	f	d	e
3.04	x	d	w	FALSE	d	d	p	3.64	2.6	NA	f	g	p
6.73	x	e	e	FALSE	a	NA	y	10.07	12.94	NA	z	d	p
6.2	x	d	y	TRUE	p	NA	y	8.33	16.1	NA	f	d	e
11.1	f	NA	w	FALSE	d	c	y	2.65	17.39	NA	f	d	e
7.58	f	NA	g	FALSE	s	c	g	5.79	18.39	b	f	d	e
NA	b	t	n	FALSE	x	c	p	6.84	5.25	NA	f	d	p
7.39	x	y	n	FALSE	e	c	p	5.51	9.72	NA	f	d	e
1.51	b	h	n	FALSE	a	NA	n	4.95	1.67	NA	f	d	p
2.51	x	s	w	FALSE	d	c	w	3.12	8.06	NA	f	g	p
4.35	b	y	w	FALSE	e	c	w	4.94	3.56	NA	e	m	p
2.54	x	NA	b	FALSE	NA	d	w	7.07	5.27	NA	f	d	e
7.35	f	NA	n	FALSE	x	c	w	9.96	12.21	r	f	h	p
3.52	p	s	w	FALSE	e	c	n	4.15	11.83	NA	e	m	e
14.85	x	g	o	FALSE	e	NA	w	19.18	17.89	s	p	d	p
1.89	c	t	y	FALSE	NA	NA	y	7.41	2.82	NA	f	g	p
1.19	x	w	g	FALSE	NA	d	k	3.76	2.4	NA	f	d	e
8.34	s	t	g	TRUE	d	NA	g	4.62	13.05	NA	f	d	p
7	f	i	n	FALSE	e	c	p	4.31	12.24	NA	r	w	e
7.52	f	t	e	FALSE	x	c	w	6.39	16.84	b	f	d	p
4.2	x	NA	n	FALSE	x	c	n	8.13	9.27	b	NA	d	e
7.14	f	s	k	FALSE	a	c	w	3.79	12.78	NA	f	d	e
3.1	f	s	g	FALSE	d	c	w	3.23	6.36	NA	f	g	p
6.97	b	s	g	FALSE	NA	NA	k	9.34	12.6	NA	z	d	p
6.22	x	NA	y	FALSE	e	NA	w	6.12	13.27	b	g	d	e
2.38	b	NA	n	FALSE	a	NA	g	7.63	2.59	NA	f	d	p
4.2	x	t	n	FALSE	s	c	n	6	9.51	NA	z	d	p
4.74	o	NA	w	FALSE	f	f	f	5.47	29.33	NA	f	p	p
3.8	x	y	n	FALSE	a	NA	w	4.95	3.54	NA	r	d	p
9.4	f	NA	n	TRUE	NA	NA	w	10.43	15.62	b	g	d	e
1.54	b	g	g	FALSE	a	NA	g	4.68	2.19	NA	f	d	p
8.54	x	e	y	TRUE	p	NA	e	6.43	18.98	NA	f	d	p
5.94	x	y	n	FALSE	e	c	p	5.63	9.92	NA	f	d	e
2.71	f	NA	n	FALSE	x	c	p	7.74	4.04	NA	f	l	p
6.99	x	t	y	TRUE	x	c	y	8.13	16.42	NA	f	d	e
9.57	x	NA	n	FALSE	x	c	w	10.08	11.66	r	f	d	p
7.58	f	s	n	FALSE	s	c	w	6.19	10.53	b	f	l	e
6.81	x	t	y	TRUE	x	c	y	7.46	15.78	NA	f	d	e
NA	x	s	b	FALSE	x	c	w	7.08	10.32	NA	f	l	e
10.95	x	e	l	FALSE	x	c	w	6.87	19.18	NA	f	d	e
4.12	x	NA	y	FALSE	a	c	o	4.11	8.44	NA	f	d	e
3.17	f	w	n	TRUE	d	c	y	3.55	5.94	NA	f	d	p
NA	x	NA	n	FALSE	x	c	p	7.68	3.83	NA	f	l	p
8.78	f	e	b	FALSE	NA	c	b	4.71	18.26	NA	f	d	e
5.52	x	t	n	FALSE	s	NA	n	6.71	8.36	NA	f	d	p
8.6	f	y	e	FALSE	s	c	y	6.88	17.77	NA	f	d	p
2.99	x	s	w	FALSE	d	d	w	3.41	7.34	NA	f	g	e
3.26	f	s	g	FALSE	d	c	w	3.59	6.22	NA	f	g	p
0.91	b	t	n	FALSE	NA	c	g	3.86	2.63	NA	f	m	p
1.58	x	NA	n	FALSE	NA	NA	k	4.85	2.5	NA	f	g	p
9.09	s	NA	w	TRUE	d	c	p	5.12	23.3	NA	f	d	e
3.75	x	s	n	FALSE	p	NA	n	4.88	10.93	NA	f	d	e
11.37	x	h	n	TRUE	p	NA	y	10.09	24.85	NA	f	d	e
14.37	x	d	o	FALSE	p	NA	y	4.61	33.86	NA	f	d	p
2.33	f	y	n	FALSE	a	d	p	5.73	3.35	NA	f	l	e
5.24	x	NA	e	FALSE	NA	c	r	2.77	11.97	NA	f	d	p
NA	b	s	y	FALSE	NA	c	k	8.55	7.47	NA	z	d	p
13.69	f	g	e	FALSE	e	NA	w	17.86	17.32	s	g	d	p
NA	f	w	p	FALSE	s	c	p	4.54	9.99	NA	f	d	p
NA	f	NA	g	FALSE	f	f	f	5.96	21.08	NA	f	d	e
4.3	f	t	n	FALSE	x	c	p	5.99	4.67	NA	f	g	p
2.34	b	NA	g	FALSE	a	NA	g	5.05	2.11	NA	f	d	p
6.05	f	h	k	FALSE	s	d	g	4.93	10.3	NA	f	d	e
5.56	x	s	b	FALSE	d	d	b	5.61	11.73	NA	f	m	e
4.23	x	NA	n	FALSE	x	c	w	7.87	8.97	b	NA	g	e
4.37	f	l	y	FALSE	x	d	n	5.65	4.42	NA	f	d	p
0.67	x	NA	o	FALSE	d	NA	o	4.46	1.06	NA	f	g	p
3.53	x	t	n	FALSE	d	NA	o	5.15	6.71	NA	f	d	e
4.18	x	s	w	FALSE	d	d	w	3.78	6.11	NA	f	m	e
4.09	x	t	n	FALSE	a	c	n	4.43	6.45	NA	z	d	p
7.63	x	t	n	TRUE	p	NA	y	7.04	17.91	NA	p	d	e
4.09	x	t	n	FALSE	p	NA	n	5.94	10.44	NA	f	d	e
5.94	f	s	b	FALSE	x	c	w	6.56	9.23	NA	f	l	e
6.19	x	w	y	FALSE	f	f	f	5.09	13.87	NA	f	d	e
8.31	f	w	e	FALSE	x	NA	w	15.11	7.49	r	f	d	p
16.09	x	k	n	TRUE	p	NA	o	9.25	32.24	c	f	d	p
3.61	f	h	o	FALSE	a	d	w	7.07	5.43	NA	f	d	e
2.98	f	k	w	FALSE	s	NA	p	3.55	2.71	NA	f	g	p
10.57	s	t	p	TRUE	d	c	p	9.38	18.03	NA	f	d	p
17.84	x	s	n	FALSE	a	d	y	8.21	26.19	NA	f	d	e
9.78	s	NA	n	FALSE	NA	NA	w	4.92	22.46	NA	f	d	e
7.35	f	h	e	FALSE	x	d	w	7.16	18.01	b	f	d	p
NA	f	s	u	FALSE	a	c	w	4.58	15.42	NA	f	d	e
11.38	f	e	b	FALSE	NA	c	b	5.39	20.19	NA	f	d	e
3.95	f	k	w	FALSE	s	NA	p	4.27	3.26	NA	f	g	p
4.75	b	y	n	FALSE	NA	NA	w	8.36	12.23	NA	z	g	p
4.34	b	t	n	FALSE	NA	NA	k	11.7	6.36	NA	NA	g	p
2.13	p	t	n	FALSE	a	c	g	7.63	2.49	NA	e	m	p
0.8	x	g	y	FALSE	NA	NA	y	3.37	0.66	NA	f	d	p
3.78	f	s	w	FALSE	d	d	w	3.4	5.59	NA	f	m	e
8.8	p	NA	n	FALSE	a	NA	w	8.06	13.96	NA	f	g	e
1.68	b	h	n	FALSE	a	NA	n	4.6	1.49	NA	f	d	p
3.81	f	NA	n	FALSE	x	c	p	6.71	4.41	NA	f	d	p
6.44	x	NA	n	FALSE	d	c	w	4.77	8.98	NA	f	l	e
12.33	x	s	n	TRUE	p	NA	e	7.85	27.97	c	f	d	p
10.11	f	NA	b	FALSE	d	c	b	2.57	14.48	NA	f	d	e
12.44	f	t	r	TRUE	d	c	n	6.09	15.64	NA	f	h	p
8.44	p	NA	n	FALSE	f	f	f	4.96	16.92	NA	f	d	e
2.38	f	g	n	TRUE	a	NA	p	5.93	1.01	NA	f	h	e
6.11	x	y	n	FALSE	e	c	w	5.81	10.26	NA	f	d	e
3.65	s	NA	y	FALSE	f	f	f	6.95	7.47	NA	f	d	e
10.34	x	NA	n	TRUE	NA	NA	w	10.17	17.89	b	g	d	e
5.74	b	h	g	FALSE	s	d	g	5.89	10.51	NA	f	d	e
3.12	s	NA	n	FALSE	f	f	f	6.4	7.72	NA	f	d	e
7.33	x	h	n	FALSE	p	d	y	6.18	11.77	NA	f	h	e
10.18	x	NA	g	TRUE	p	NA	g	11.22	24.49	NA	f	d	e
7.28	x	t	y	TRUE	x	c	y	7.04	14.64	NA	f	d	e
4.37	x	s	o	FALSE	p	NA	n	5.9	11.37	NA	f	d	e
5.92	x	s	o	FALSE	p	NA	n	6.4	11.52	NA	f	d	e
10.38	s	t	w	TRUE	d	c	o	6.03	15.62	NA	f	d	e
2.91	f	NA	u	FALSE	a	c	n	3.95	3.6	NA	f	p	p
NA	s	t	p	TRUE	d	c	o	5.92	16.87	NA	f	d	e
5.72	p	NA	n	FALSE	f	f	f	6.7	23.03	NA	f	d	e
NA	s	NA	w	TRUE	d	c	w	5.9	29.8	NA	f	d	e
9.5	x	s	n	TRUE	p	NA	n	7.53	17.53	NA	p	d	e
NA	x	NA	w	FALSE	NA	c	w	3.45	12.07	NA	f	d	p
7.35	f	s	o	FALSE	d	d	o	4.89	12.6	NA	f	m	e
7.36	x	s	u	FALSE	a	c	w	4.62	16.61	NA	f	d	e
NA	f	y	o	FALSE	a	NA	o	2.98	5.65	NA	f	h	p
4.66	s	NA	n	FALSE	d	c	w	4.57	7.75	NA	f	h	e
5.14	o	NA	n	FALSE	NA	NA	y	2.72	13.8	NA	f	d	e
5.69	s	NA	n	TRUE	d	c	w	3.36	4.87	NA	f	d	p
14.96	x	e	n	TRUE	e	NA	w	9.53	16.7	NA	NA	d	e
NA	f	y	n	FALSE	e	c	w	4.26	3.39	NA	e	d	p
7.76	x	NA	w	FALSE	e	NA	w	6.11	12.52	b	g	d	e
3.27	b	g	n	FALSE	x	d	w	5.23	2.67	NA	f	g	e
6.82	x	NA	n	FALSE	x	c	w	7.11	13.31	NA	f	d	e
4.06	f	s	n	FALSE	d	NA	o	6.28	7.11	NA	f	d	e
4.01	s	NA	e	TRUE	d	c	p	5.45	5.62	NA	f	d	p
6.9	f	NA	r	FALSE	x	c	y	7	13.21	NA	f	d	p
NA	x	t	o	FALSE	a	d	y	5.9	5.25	NA	f	d	e
8.39	f	NA	e	FALSE	x	c	w	7.33	18.79	NA	f	d	e
7.35	x	g	n	FALSE	e	NA	w	8.36	17.12	NA	p	d	p
3.2	x	y	n	FALSE	a	NA	w	5.29	3.31	NA	r	m	p
3.31	f	d	b	FALSE	x	c	y	3.59	2.7	b	f	l	p
8.35	b	t	w	FALSE	e	c	w	13.84	13.61	NA	e	d	p
7.66	x	s	n	FALSE	e	c	p	6.58	9.14	NA	f	d	e
5.18	x	h	n	FALSE	x	c	w	7.01	6.45	NA	r	d	e
6.3	x	t	n	FALSE	e	NA	w	12.2	12.74	NA	f	d	e
0.97	x	g	e	TRUE	a	NA	w	5.47	0.97	NA	f	h	e
3.08	b	NA	k	FALSE	a	NA	n	8.84	2.36	NA	f	g	p
0.58	x	NA	o	FALSE	d	NA	o	5.37	1.14	NA	f	g	p
5.8	c	NA	g	FALSE	f	f	f	5.62	20.09	NA	f	d	e
1.53	x	w	n	FALSE	NA	d	k	4.97	2.54	NA	f	g	e
1.91	f	g	n	TRUE	a	NA	p	4.86	3.02	NA	f	h	e
6.96	o	k	n	FALSE	NA	NA	w	2.97	22.37	NA	f	d	p
4.07	x	k	n	FALSE	p	NA	n	4.7	10.64	NA	f	d	e
4.23	x	s	y	FALSE	a	c	y	6.24	8.41	NA	f	g	e
2.24	f	y	n	FALSE	a	d	p	5.41	2.99	NA	f	h	e
3.29	b	y	n	FALSE	NA	c	n	6.56	3.03	NA	f	d	p
8.12	x	h	w	FALSE	s	NA	y	8.63	18.38	NA	f	d	p
3.01	b	NA	n	FALSE	a	NA	k	7.55	2.39	NA	f	g	p
12.34	x	t	n	TRUE	p	NA	y	8.1	23.7	NA	f	d	e
9.48	x	e	l	FALSE	x	c	w	7.84	23.58	NA	f	d	e
6.58	p	g	n	FALSE	e	NA	w	7.69	13.56	NA	p	d	p
6.86	x	l	w	FALSE	d	NA	w	3.42	7.93	NA	f	d	e
4.41	f	y	n	FALSE	s	NA	w	4.9	6.86	NA	f	d	e
3.88	f	y	n	FALSE	e	c	k	4.22	3.41	NA	e	m	p
8.74	o	NA	e	FALSE	f	f	f	2.74	22.33	NA	f	d	p
7.94	x	h	r	FALSE	NA	c	w	10.62	13.64	NA	g	d	p
3.02	b	y	n	FALSE	NA	c	k	6.5	2.83	NA	f	d	e
7.87	p	NA	g	FALSE	a	NA	w	7.87	13.2	NA	f	d	e
12.21	x	h	n	TRUE	p	NA	y	9.46	23.86	NA	f	d	e
2.4	x	NA	b	FALSE	NA	d	w	6.04	4.53	NA	f	d	e
7.25	x	y	y	FALSE	a	c	y	9.1	9.82	NA	NA	d	p
11.93	f	NA	g	FALSE	s	c	b	7.07	20.98	NA	f	l	e
6.87	s	d	n	TRUE	d	c	w	6.01	8.15	NA	f	d	p
6.52	c	e	w	TRUE	x	c	y	7.55	13.53	NA	f	g	p
3.21	x	NA	y	FALSE	a	c	o	3.64	8.53	NA	f	d	e
5.18	c	i	y	FALSE	NA	c	n	6.43	7.05	NA	f	d	p
NA	f	h	r	FALSE	x	c	y	6.35	15.03	NA	f	d	p
NA	x	NA	n	FALSE	p	NA	w	10.21	33.2	c	f	d	p
13.17	s	NA	w	TRUE	d	c	p	5.83	24.38	NA	f	d	e
NA	x	NA	n	FALSE	p	NA	p	10.49	30.2	c	f	d	p
10.44	x	s	w	FALSE	x	NA	n	7.21	15.33	NA	f	d	e
NA	c	i	y	FALSE	NA	c	r	6.42	7.52	NA	f	d	p
6.07	s	h	n	TRUE	d	NA	w	4.62	11.21	NA	f	d	p
7.77	x	t	n	FALSE	p	d	y	6.97	12.42	NA	f	g	e
6.77	x	d	n	TRUE	d	c	n	8.6	10.59	NA	f	d	p
15.51	f	g	e	FALSE	e	NA	w	18.35	18.14	s	g	d	p
7.96	x	NA	g	FALSE	a	NA	w	7.08	14.72	NA	f	g	e
13.02	s	t	k	TRUE	d	c	w	4.78	25.96	NA	f	d	p
16.23	f	s	k	FALSE	a	d	y	6.96	25.03	NA	f	d	e
4.59	s	NA	n	TRUE	d	c	p	5.43	5.98	NA	f	d	p
2.75	x	h	p	FALSE	a	c	e	4.09	6.15	NA	f	g	e
3.54	x	t	n	FALSE	d	NA	o	5.99	7.18	NA	f	d	e
15.51	x	y	n	TRUE	e	NA	w	10.17	17.8	NA	NA	g	e
8.21	x	i	n	FALSE	a	c	n	7.6	7.57	NA	z	g	p
8.55	b	y	n	FALSE	NA	NA	k	13.85	17.02	NA	f	d	p
9.17	f	e	b	FALSE	NA	c	b	5.02	19.94	NA	f	d	e
8.56	f	y	u	FALSE	s	c	y	7.86	19.96	NA	f	d	p
5.63	f	NA	y	FALSE	s	d	y	4.78	11.82	NA	f	d	p
10.39	o	k	o	FALSE	NA	c	o	1.57	16.89	NA	f	d	p
NA	x	t	n	FALSE	d	NA	o	5.84	7.37	NA	f	d	e
11.57	s	t	p	TRUE	d	c	o	6.77	18.43	NA	f	d	e
4.28	o	l	n	FALSE	f	f	f	5.87	38.97	NA	f	d	e
4.57	x	NA	n	FALSE	x	c	n	7.93	8.29	b	NA	g	e
